# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.748835213973836,1.7490779421022475,2.9983085532778655,-0.3538488446787131,0.3383912796225619,0.7499999999999964,0.035731204259348975,0.0,0.6936494543192014,0.0
 1.7645335382976894,1.754482435356458,2.9982762028046666,-0.34295971057774627,0.35016502286545204,0.75,0.03251284974299064,0.0,0.6531377819920695,0.0
 1.7801904753712678,1.7600567804664229,2.9982438305665275,-0.3327335734247198,0.36190772567063584,0.75,0.029702504537840454,0.0,0.6166967033737946,0.0
 1.7958059094641312,1.7657994760601274,2.9982114458912807,-0.32310358669790024,0.37361930124028336,0.75,0.027236828014696388,0.0,0.5838081817884521,0.0
 1.8113797288406277,1.7717090207655577,2.9981790581067567,-0.31401146352420606,0.3852996657726557,0.7499999999999964,0.02506399185288522,0.0,0.5540344848450699,0.0
 1.8269118250872913,1.7777839132106987,2.9981466765407863,-0.30540614658162174,0.3969487379576535,0.7500000000000071,0.02314130213983632,0.0,0.527003684314294,0.0
 1.8424020925587103,1.784022652023537,2.998114310521202,-0.29724271855317,0.40856643856121777,0.75,0.021433366461732665,0.0,0.5023981253037696,0.0
 1.8578504279180548,1.7904237358320572,2.998081969375834,-0.2894815038295715,0.4201526900807261,0.75,0.019910680679955172,0.0,0.47994519389016854,0.0
 1.8732567297538139,1.7969856632642456,2.9980496624325133,-0.2820873233078776,0.43170741645754546,0.7500000000000036,0.01854850838330841,0.0,0.45940985962141273,0.0
 1.888620898258246,1.8037069329480877,2.9980173990190715,-0.27502887281205673,0.4432305428358695,0.7499999999999963,0.017326002752808226,0.0,0.4405886251817855,0.0
 1.9039428349561462,1.810586043511569,2.99798518846334,-0.2682782017872065,0.4547219953592947,0.75,0.016225511443533066,0.0,0.42330458309021823,0.0
 1.919222442474863,1.8176214935826753,2.9979530400931496,-0.26181027389671396,0.46618170099833217,0.7499999999999963,0.015232015539889569,0.0,0.4074033548535324,0.0
 1.934459624348315,1.8248117817893923,2.9979209632363317,-0.25560259488295617,0.47760958740342124,0.7500000000000037,0.014332682653909952,0.0,0.39274973445650585,0.0
 1.9496542848491865,1.8321554067597057,2.997888967220718,-0.24963489600608216,0.48900558277907485,0.75,0.01351650120195825,0.0,0.3792249032518329,0.0
 1.9648063288445816,1.8396508671216008,2.9978570613741384,-0.2438888635878609,0.5003696157756211,0.7499999999999927,0.012773985867551614,0.0,0.36672410747702766,0.0
 1.9799156616713096,1.8472966615030635,2.997825255024425,-0.23834790699240574,0.5117016153956672,0.7500000000000037,0.012096933572956658,0.0,0.35515470775517377,0.0
 1.9949821890276564,1.8550912885320794,2.997793557499409,-0.23299695887227703,0.5230015109129273,0.7500000000000037,0.01147822716492597,0.0,0.34443453961627235,0.0
 2.0100058168790733,1.8630332468366342,2.997761978126921,-0.22782230252990807,0.5342692318014899,0.7499999999999926,0.010911673796421613,0.0,0.3344905311118708,0.0
 2.0249864513756486,1.8711210350447134,2.997730526234793,-0.22281142214075578,0.5455047076739212,0.7499999999999926,0.01039185620308911,0.0,0.32525751952253906,0.0
 2.0399239987796025,1.8793531517843027,2.9976992111508554,-0.21795287252439538,0.5567078682268868,0.7500000000000074,0.009914035091401232,0.0,0.31667725610911424,0.0
 2.0548183654013314,1.887728095683388,2.99766804220294,-0.2132361653711431,0.5678786431931834,0.7499999999999926,0.00947403747437873,0.0,0.3086975444099725,0.0
 2.0696694575427705,1.8962443653699546,2.9976370287188776,-0.2086516696952746,0.5790169622992626,0.7499999999999926,0.009068195732455007,0.0,0.3012715069865573,0.0
 2.0844771814470473,1.9049004594719885,2.9976061800264997,-0.2041905243995923,0.5901227552274703,0.7500000000000075,0.008693258913213455,0.0,0.2943569526224004,0.0
 2.0992414432535482,1.9136948766174748,2.9975755054536366,-0.19984456128651137,0.601195951582346,0.75,0.008346348433743024,0.0,0.2879158310915918,0.0
 2.1139621489576697,1.9226261154343998,2.9975450143281215,-0.1956062370694545,0.6122364808604369,0.7499999999999925,0.008024920253390319,0.0,0.2819137540831713,0.0
 2.1286392043746183,1.9316926745507486,2.997514715977783,-0.19146857327797578,0.6232442724231485,0.7500000000000075,0.007726690353722293,0.0,0.2763195956224589,0.0
 2.1432725151067387,1.940893052594507,2.9974846197304545,-0.1874251027738585,0.6342192554722389,0.7500000000000075,0.007449632644854668,0.0,0.27110511974149515,0.0
 2.1578619865139057,1.9502257481936611,2.9974547349139655,-0.18346982238105336,0.6451613590276142,0.75,0.0071919340905372015,0.0,0.2662446814107014,0.0
 2.17240752368659,1.959689259976196,2.9974250708561487,-0.17959715047056454,0.6560705119071271,0.7499999999999848,0.006951964264233857,0.0,0.26171494117332245,0.0
 2.1869090314212714,1.9692820865700973,2.9973956368848342,-0.17580188922685788,0.6669466427081381,0.7499999999999923,0.006728263104559396,0.0,0.25749463421792157,0.0
 2.2013664141979006,1.9790027266033512,2.9973664423278534,-0.17207919073704128,0.6777896797906101,0.7500000000000077,0.006519518533349306,0.0,0.25356435264373983,0.0
 2.2157795761591608,1.9888496787039425,2.9973374965130377,-0.16842452665478497,0.6885995512615551,0.7499999999999923,0.006324545631433325,0.0,0.24990636173262698,0.0
 2.2301484210913203,1.998821441499858,2.9973088087682185,-0.16483366089548868,0.6993761849606747,0.7499999999999922,0.006142269470425234,0.0,0.24650443433295322,0.0
 2.244472852406472,2.008916513619082,2.9972803884212262,-0.16130262505700593,0.7101195084470386,0.7500000000000078,0.005971726888085256,0.0,0.24334370646378056,0.0
 2.2587527731260186,2.0191333936896014,2.997252244799893,-0.15782769622110254,0.7208294489866984,0.7499999999999922,0.005812037666930768,0.0,0.24041054484369911,0.0
 2.2729880858652325,2.0294705803394013,2.997224387232049,-0.1544053769294477,0.7315059335411088,0.75,0.005662407915316463,0.0,0.237692434883741,0.0
 2.287178692818788,2.0399265721964666,2.9971968250455268,-0.15103237701017894,0.7421488887562756,0.7500000000000078,0.005522114019558987,0.0,0.23517787570391654,0.0
 2.3013244957471484,2.0504998678887847,2.997169567568156,-0.1477055971273609,0.7527582409525457,0.7499999999999921,0.005390494005051645,0.0,0.23285629093190438,0.0
 2.3154253959636946,2.0611889660443397,2.9971426241277688,-0.14442211380413505,0.7633339161149555,0.7500000000000079,0.005266947981611367,0.0,0.23071794386225417,0.0
 2.329481294322544,2.0719923652911176,2.997116004052196,-0.1411791658356445,0.7738758398840925,0.7499999999999921,0.005150928147768514,0.0,0.22875386716700147,0.0
 2.34349209120695,2.082908564257105,2.997089716669269,-0.13797414186624526,0.7843839375473969,0.75,0.005041933582665211,0.0,0.22695579485542458,0.0
 2.3574576865182317,2.0939360615702856,2.9970637713068187,-0.1348045690817441,0.7948581340308583,0.75,0.004939501263727616,0.0,0.22531610566714552,0.0
 2.371377979665181,2.105073355858647,2.997038177292677,-0.13166810284012848,0.8052983538910702,0.750000000000008,0.004843216046869164,0.0,0.223827766190451,0.0
 2.3852528695538706,2.116318945750174,2.997012943954674,-0.12856251723020456,0.8157045213075875,0.75,0.00475268569792317,0.0,0.2224842876295419,0.0
 2.399082254577845,2.127671329872852,2.996988080620642,-0.12548569635479098,0.8260765600755683,0.75,0.0046675574855627585,0.0,0.22127967864152975,0.0
 2.412866032608629,2.139129006854667,2.996963596618411,-0.12243562638167295,0.8364143935986563,0.7500000000000081,0.004587508040477995,0.0,0.22020840968419056,0.0
 2.4266041009865296,2.150690475323605,2.9969395012758135,-0.11941038819204276,0.8467179448820817,0.7499999999999919,0.00451223381857784,0.0,0.21926537378012234,0.0
 2.4402963565116913,2.1623542339076507,2.99691580392068,-0.11640815066642524,0.8569871365259529,0.7499999999999919,0.0044414577084393525,0.0,0.218445859202682,0.0
 2.4539426954353787,2.1741187812347906,2.9968925138808413,-0.11342716443526935,0.8672218907187186,0.7500000000000081,0.004374927558336526,0.0,0.21774551676670315,0.0
 2.4675430134514555,2.1859826159330105,2.996869640484129,-0.11046575616066719,0.8774221292307762,0.75,0.004312405271747791,0.0,0.21716033588460343,0.0
 2.4810972056880356,2.1979442366302946,2.9968471930583744,-0.10752232322192697,0.8875877734082114,0.7500000000000082,0.004253673535376934,0.0,0.21668661957545785,0.0
 2.4946051666992926,2.2100021419546305,2.9968251809314093,-0.10459532881304062,0.8977187441666541,0.75,0.004198530952847699,0.0,0.21632096220170688,0.0
 2.508066790457388,2.222154830534002,2.996803613431063,-0.10168329740889208,0.9078149619852256,0.75,0.004146789324696482,0.0,0.21606023353042733,0.0
 2.521481970344526,2.2344008009963963,2.996782499885169,-0.0987848105096243,0.9178763469005793,0.75,0.004098280220292979,0.0,0.21590155407869874,0.0
 2.534850599145096,2.246738551969798,2.9967618496215565,-0.09589850277568006,0.9279028185010065,0.75,0.004052843086177732,0.0,0.2158422862564912,0.0
 2.5481725690378982,2.2591665820821936,2.9967416719680577,-0.09302305833657744,0.9378942959206082,0.7499999999999917,0.004010326602234129,0.0,0.21588001349490382,0.0
 2.5614477715884387,2.271683389961568,2.9967219762525037,-0.09015720743081918,0.9478506978335135,0.7499999999999917,0.003970593484542455,0.0,0.21601253046503985,0.0
 2.574676097741279,2.284287474235907,2.9967027718027257,-0.08729972322472732,0.9577719424481436,0.75,0.0039335214804453586,0.0,0.2162378286703969,0.0
